Temperature (K)	Pressure (Pa)	"Density (l, kg/m3)"	"Volume (l, m3/kg)"	"Internal Energy (l, J/kg)"	"Enthalpy (l, J/kg)"	"Entropy (l, J/kg*K)"	"Cv (l, J/kg*K)"	"Cp (l, J/kg*K)"	"Sound Spd. (l, m/s)"	"Joule-Thomson (l, K/Pa)"	"Viscosity (l, Pa*s)"	"Therm. Cond. (l, W/m*K)"	"Surf. Tension (l, N/m)"	"Density (v, kg/m3)"	"Volume (v, m3/kg)"	"Internal Energy (v, J/kg)"	"Enthalpy (v, J/kg)"	"Entropy (v, J/kg*K)"	"Cv (v, J/kg*K)"	"Cp (v, J/kg*K)"	"Sound Spd. (v, m/s)"	"Joule-Thomson (v, K/Pa)"	"Viscosity (v, Pa*s)"	"Therm. Cond. (v, W/m*K)"
284.67	391870	932.49	0.0010724	219410	219830	1070.6	1116.7	1740.2	715.21	-1.63E-07	0.00019097	0.10381	0.011579	12.23	0.081766	482720	514770	2106.7	939.54	1161.1	187.13	0.000034644	9.57E-06	0.0132
285	396170	931.7	0.0010733	219990	220410	1072.6	1117.2	1741.6	713.55	-1.61E-07	0.00019021	0.10366	0.011533	12.36	0.080904	482930	514980	2106.2	940.77	1163.2	187.11	0.000034516	9.58E-06	0.013237
285.33	400510	930.9	0.0010742	220560	220990	1074.7	1117.7	1742.9	711.9	-1.60E-07	0.00018947	0.10351	0.011487	12.492	0.080054	483130	515200	2105.7	942.01	1165.3	187.09	0.00003439	9.59E-06	0.013275
285.67	404870	930.11	0.0010751	221140	221580	1076.7	1118.2	1744.3	710.25	-1.58E-07	0.00018872	0.10337	0.01144	12.624	0.079214	483340	515410	2105.3	943.24	1167.4	187.06	0.000034264	9.60E-06	0.013313
286	409280	929.32	0.0010761	221720	222160	1078.7	1118.7	1745.6	708.59	-1.56E-07	0.00018798	0.10322	0.011394	12.758	0.078384	483540	515620	2104.8	944.48	1169.5	187.04	0.000034139	9.61E-06	0.013351
286.33	413720	928.52	0.001077	222300	222740	1080.7	1119.2	1747	706.94	-1.55E-07	0.00018725	0.10308	0.011348	12.892	0.077565	483740	515840	2104.3	945.72	1171.7	187.02	0.000034015	9.63E-06	0.013389
286.67	418200	927.73	0.0010779	222870	223330	1082.8	1119.7	1748.4	705.29	-1.53E-07	0.00018651	0.10293	0.011302	13.028	0.076756	483950	516050	2103.9	946.96	1173.8	186.99	0.000033891	9.64E-06	0.013427
287	422720	926.93	0.0010788	223450	223910	1084.8	1120.2	1749.8	703.63	-1.51E-07	0.00018578	0.10278	0.011256	13.165	0.075957	484150	516260	2103.4	948.21	1176	186.97	0.000033769	9.65E-06	0.013466
287.33	427270	926.13	0.0010798	224030	224490	1086.8	1120.7	1751.1	701.97	-1.49E-07	0.00018506	0.10264	0.01121	13.303	0.075169	484350	516470	2103	949.45	1178.1	186.94	0.000033647	9.66E-06	0.013504
287.67	431860	925.33	0.0010807	224610	225080	1088.8	1121.3	1752.5	700.32	-1.48E-07	0.00018433	0.10249	0.011164	13.443	0.074389	484560	516680	2102.5	950.7	1180.3	186.92	0.000033526	9.67E-06	0.013542
288	436490	924.53	0.0010816	225190	225660	1090.8	1121.8	1753.9	698.66	-1.46E-07	0.00018361	0.10235	0.011118	13.583	0.07362	484760	516890	2102	951.94	1182.5	186.89	0.000033406	9.69E-06	0.013581
288.33	441160	923.72	0.0010826	225770	226250	1092.8	1122.3	1755.4	697	-1.44E-07	0.00018289	0.1022	0.011072	13.725	0.07286	484960	517100	2101.6	953.19	1184.6	186.86	0.000033286	9.70E-06	0.013619
288.67	445860	922.92	0.0010835	226350	226840	1094.9	1122.8	1756.8	695.34	-1.42E-07	0.00018218	0.10206	0.011026	13.868	0.072109	485160	517310	2101.1	954.44	1186.8	186.83	0.000033168	9.71E-06	0.013658
289	450600	922.11	0.0010845	226940	227420	1096.9	1123.3	1758.2	693.69	-1.40E-07	0.00018147	0.10191	0.01098	14.012	0.071368	485370	517520	2100.7	955.69	1189	186.8	0.00003305	9.72E-06	0.013696
289.33	455380	921.31	0.0010854	227520	228010	1098.9	1123.9	1759.6	692.03	-1.38E-07	0.00018076	0.10177	0.010934	14.157	0.070635	485570	517730	2100.2	956.94	1191.2	186.77	0.000032933	9.73E-06	0.013735
289.67	460200	920.5	0.0010864	228100	228600	1100.9	1124.4	1761.1	690.37	-1.37E-07	0.00018006	0.10162	0.010888	14.304	0.069912	485770	517940	2099.8	958.2	1193.5	186.74	0.000032816	9.75E-06	0.013774
290	465060	919.69	0.0010873	228680	229190	1102.9	1124.9	1762.5	688.71	-1.35E-07	0.00017936	0.10148	0.010842	14.451	0.069197	485970	518150	2099.3	959.45	1195.7	186.7	0.000032701	9.76E-06	0.013813
290.33	469950	918.88	0.0010883	229270	229780	1104.9	1125.4	1763.9	687.05	-1.33E-07	0.00017866	0.10133	0.010797	14.6	0.068491	486170	518360	2098.9	960.71	1197.9	186.67	0.000032586	9.77E-06	0.013851
290.67	474890	918.07	0.0010892	229850	230370	1106.9	1125.9	1765.4	685.38	-1.31E-07	0.00017797	0.10119	0.010751	14.751	0.067794	486370	518560	2098.4	961.97	1200.2	186.64	0.000032472	9.78E-06	0.01389
291	479860	917.25	0.0010902	230430	230960	1108.9	1126.5	1766.9	683.72	-1.29E-07	0.00017727	0.10105	0.010705	14.902	0.067105	486570	518770	2098	963.23	1202.5	186.6	0.000032358	9.80E-06	0.013929
291.33	484880	916.44	0.0010912	231020	231550	1111	1127	1768.3	682.06	-1.27E-07	0.00017658	0.1009	0.01066	15.055	0.066424	486770	518980	2097.6	964.49	1204.7	186.57	0.000032246	9.81E-06	0.013969
291.67	489930	915.62	0.0010922	231600	232140	1113	1127.5	1769.8	680.4	-1.25E-07	0.0001759	0.10076	0.010614	15.209	0.065751	486970	519180	2097.1	965.75	1207	186.53	0.000032134	9.82E-06	0.014008
292	495020	914.8	0.0010931	232190	232730	1115	1128	1771.3	678.73	-1.23E-07	0.00017522	0.10061	0.010568	15.364	0.065087	487170	519390	2096.7	967.02	1209.3	186.49	0.000032023	9.83E-06	0.014047
292.33	500160	913.99	0.0010941	232770	233320	1117	1128.6	1772.8	677.07	-1.21E-07	0.00017454	0.10047	0.010523	15.521	0.064431	487370	519590	2096.2	968.28	1211.6	186.45	0.000031912	9.84E-06	0.014086
292.67	505330	913.17	0.0010951	233360	233910	1119	1129.1	1774.3	675.4	-1.19E-07	0.00017386	0.10033	0.010477	15.678	0.063782	487570	519800	2095.8	969.55	1213.9	186.42	0.000031802	9.86E-06	0.014126
293	510550	912.34	0.0010961	233950	234510	1121	1129.6	1775.8	673.74	-1.17E-07	0.00017319	0.10018	0.010432	15.838	0.063141	487770	520000	2095.4	970.82	1216.2	186.38	0.000031693	9.87E-06	0.014165
293.33	515800	911.52	0.0010971	234530	235100	1123	1130.2	1777.3	672.07	-1.15E-07	0.00017252	0.10004	0.010386	15.998	0.062508	487960	520200	2094.9	972.08	1218.6	186.33	0.000031585	9.88E-06	0.014205
293.67	521100	910.7	0.0010981	235120	235690	1125	1130.7	1778.8	670.4	-1.13E-07	0.00017185	0.099895	0.010341	16.16	0.061882	488160	520410	2094.5	973.36	1220.9	186.29	0.000031477	9.89E-06	0.014244
294	526430	909.87	0.0010991	235710	236290	1127	1131.2	1780.4	668.74	-1.11E-07	0.00017118	0.099752	0.010296	16.323	0.061264	488360	520610	2094.1	974.63	1223.3	186.25	0.00003137	9.91E-06	0.014284
294.33	531810	909.04	0.0011001	236300	236880	1129	1131.8	1781.9	667.07	-1.09E-07	0.00017052	0.099608	0.01025	16.487	0.060653	488560	520810	2093.7	975.9	1225.7	186.21	0.000031264	9.92E-06	0.014324
294.67	537230	908.21	0.0011011	236890	237480	1131	1132.3	1783.5	665.4	-1.07E-07	0.00016986	0.099465	0.010205	16.653	0.060049	488750	521010	2093.2	977.18	1228	186.16	0.000031158	9.93E-06	0.014364
295	542700	907.38	0.0011021	237470	238070	1133	1132.8	1785	663.73	-1.05E-07	0.00016921	0.099322	0.01016	16.82	0.059452	488950	521210	2092.8	978.45	1230.4	186.12	0.000031053	9.94E-06	0.014404
295.33	548200	906.55	0.0011031	238060	238670	1135	1133.4	1786.6	662.06	-1.03E-07	0.00016855	0.099179	0.010115	16.989	0.058863	489150	521410	2092.4	979.73	1232.8	186.07	0.000030949	9.96E-06	0.014444
295.67	553750	905.72	0.0011041	238650	239270	1137	1133.9	1788.2	660.39	-1.01E-07	0.0001679	0.099036	0.010069	17.159	0.05828	489340	521610	2092	981.01	1235.2	186.02	0.000030845	9.97E-06	0.014484
296	559330	904.88	0.0011051	239250	239860	1139	1134.4	1789.7	658.72	-9.89E-08	0.00016725	0.098894	0.010024	17.33	0.057704	489540	521810	2091.5	982.29	1237.7	185.98	0.000030742	9.98E-06	0.014524
296.33	564970	904.05	0.0011061	239840	240460	1141	1135	1791.3	657.05	-9.68E-08	0.00016661	0.098751	0.0099791	17.503	0.057134	489730	522010	2091.1	983.57	1240.1	185.93	0.00003064	9.99E-06	0.014565
296.67	570640	903.21	0.0011072	240430	241060	1143	1135.5	1792.9	655.37	-9.46E-08	0.00016597	0.098609	0.0099341	17.677	0.056572	489930	522210	2090.7	984.86	1242.5	185.88	0.000030538	1.00E-05	0.014605
297	576360	902.37	0.0011082	241020	241660	1145	1136.1	1794.5	653.7	-9.25E-08	0.00016533	0.098466	0.009889	17.852	0.056016	490120	522410	2090.3	986.14	1245	185.83	0.000030437	1.00E-05	0.014646
297.33	582120	901.53	0.0011092	241610	242260	1147	1136.6	1796.1	652.03	-9.03E-08	0.00016469	0.098324	0.009844	18.029	0.055466	490320	522610	2089.9	987.43	1247.5	185.78	0.000030337	1.00E-05	0.014686
297.67	587920	900.69	0.0011103	242200	242860	1149	1137.2	1797.8	650.35	-8.81E-08	0.00016406	0.098182	0.0097991	18.207	0.054923	490510	522800	2089.4	988.72	1249.9	185.73	0.000030237	1.00E-05	0.014727
298	593770	899.85	0.0011113	242800	243460	1151	1137.7	1799.4	648.68	-8.59E-08	0.00016342	0.098039	0.0097542	18.387	0.054385	490710	523000	2089	990.01	1252.4	185.67	0.000030138	1.01E-05	0.014768
298.33	599660	899	0.0011123	243390	244060	1153	1138.2	1801	647	-8.37E-08	0.0001628	0.097897	0.0097093	18.569	0.053855	490900	523190	2088.6	991.3	1254.9	185.62	0.00003004	1.01E-05	0.014809
298.67	605600	898.15	0.0011134	243990	244660	1155	1138.8	1802.7	645.33	-8.14E-08	0.00016217	0.097755	0.0096644	18.751	0.05333	491090	523390	2088.2	992.59	1257.5	185.56	0.000029942	1.01E-05	0.01485
299	611570	897.31	0.0011144	244580	245260	1156.9	1139.3	1804.4	643.65	-7.92E-08	0.00016155	0.097613	0.0096196	18.935	0.052811	491290	523580	2087.8	993.88	1260	185.51	0.000029845	1.01E-05	0.014891
299.33	617600	896.46	0.0011155	245180	245870	1158.9	1139.9	1806	641.97	-7.69E-08	0.00016092	0.097472	0.0095749	19.121	0.052298	491480	523780	2087.4	995.18	1262.5	185.45	0.000029748	1.01E-05	0.014932
299.67	623670	895.6	0.0011166	245770	246470	1160.9	1140.4	1807.7	640.29	-7.46E-08	0.00016031	0.09733	0.0095301	19.308	0.051791	491670	523970	2087	996.48	1265.1	185.4	0.000029652	1.01E-05	0.014973
300	629780	894.75	0.0011176	246370	247070	1162.9	1141	1809.4	638.61	-7.23E-08	0.00015969	0.097188	0.0094854	19.497	0.05129	491860	524160	2086.6	997.77	1267.7	185.34	0.000029557	1.01E-05	0.015015
300.33	635940	893.9	0.0011187	246960	247680	1164.9	1141.5	1811.1	636.93	-6.99E-08	0.00015908	0.097047	0.0094408	19.687	0.050794	492060	524360	2086.2	999.07	1270.2	185.28	0.000029462	1.01E-05	0.015056
300.67	642150	893.04	0.0011198	247560	248280	1166.9	1142.1	1812.8	635.25	-6.76E-08	0.00015847	0.096905	0.0093961	19.879	0.050304	492250	524550	2085.8	1000.4	1272.8	185.22	0.000029368	1.02E-05	0.015098
301	648400	892.18	0.0011208	248160	248890	1168.9	1142.6	1814.5	633.57	-6.52E-08	0.00015786	0.096764	0.0093516	20.072	0.049819	492440	524740	2085.3	1001.7	1275.5	185.16	0.000029275	1.02E-05	0.015139
301.33	654690	891.32	0.0011219	248760	249490	1170.9	1143.2	1816.2	631.89	-6.28E-08	0.00015725	0.096623	0.009307	20.267	0.04934	492630	524930	2084.9	1003	1278.1	185.1	0.000029182	1.02E-05	0.015181
301.67	661030	890.46	0.001123	249360	250100	1172.9	1143.8	1818	630.2	-6.04E-08	0.00015665	0.096481	0.0092625	20.464	0.048867	492820	525120	2084.5	1004.3	1280.7	185.03	0.00002909	1.02E-05	0.015223
302	667420	889.6	0.0011241	249960	250710	1174.9	1144.3	1819.7	628.52	-5.80E-08	0.00015605	0.09634	0.0092181	20.662	0.048398	493010	525310	2084.1	1005.6	1283.4	184.97	0.000028998	1.02E-05	0.015265
302.33	673860	888.73	0.0011252	250550	251310	1176.8	1144.9	1821.5	626.83	-5.55E-08	0.00015545	0.096199	0.0091736	20.861	0.047935	493200	525500	2083.7	1006.9	1286	184.9	0.000028907	1.02E-05	0.015307
302.67	680340	887.87	0.0011263	251150	251920	1178.8	1145.4	1823.2	625.15	-5.31E-08	0.00015485	0.096058	0.0091292	21.063	0.047477	493390	525690	2083.3	1008.2	1288.7	184.84	0.000028816	1.02E-05	0.015349
303	686870	887	0.0011274	251760	252530	1180.8	1146	1825	623.46	-5.06E-08	0.00015426	0.095918	0.0090849	21.265	0.047025	493580	525880	2082.9	1009.5	1291.4	184.77	0.000028726	1.03E-05	0.015392
303.33	693440	886.13	0.0011285	252360	253140	1182.8	1146.6	1826.8	621.78	-4.81E-08	0.00015367	0.095777	0.0090406	21.47	0.046577	493760	526060	2082.5	1010.8	1294.1	184.71	0.000028637	1.03E-05	0.015434
303.67	700060	885.26	0.0011296	252960	253750	1184.8	1147.1	1828.6	620.09	-4.56E-08	0.00015308	0.095636	0.0089963	21.676	0.046134	493950	526250	2082.1	1012.1	1296.8	184.64	0.000028548	1.03E-05	0.015477
304	706740	884.38	0.0011307	253560	254360	1186.8	1147.7	1830.4	618.4	-4.30E-08	0.00015249	0.095495	0.0089521	21.884	0.045696	494140	526430	2081.8	1013.5	1299.6	184.57	0.00002846	1.03E-05	0.01552
304.33	713450	883.51	0.0011319	254160	254970	1188.7	1148.3	1832.2	616.71	-4.05E-08	0.00015191	0.095355	0.0089079	22.093	0.045263	494330	526620	2081.4	1014.8	1302.3	184.5	0.000028372	1.03E-05	0.015562
304.67	720220	882.63	0.001133	254770	255580	1190.7	1148.8	1834	615.02	-3.79E-08	0.00015133	0.095214	0.0088637	22.304	0.044835	494510	526800	2081	1016.1	1305.1	184.43	0.000028285	1.03E-05	0.015605
305	727030	881.75	0.0011341	255370	256190	1192.7	1149.4	1835.9	613.33	-3.53E-08	0.00015075	0.095074	0.0088196	22.517	0.044411	494700	526990	2080.6	1017.4	1307.9	184.36	0.000028199	1.03E-05	0.015648
305.33	733900	880.87	0.0011352	255970	256810	1194.7	1150	1837.7	611.64	-3.26E-08	0.00015017	0.094934	0.0087756	22.731	0.043992	494890	527170	2080.2	1018.7	1310.7	184.28	0.000028113	1.03E-05	0.015691
305.67	740810	879.99	0.0011364	256580	257420	1196.7	1150.5	1839.6	609.94	-3.00E-08	0.00014959	0.094794	0.0087315	22.948	0.043577	495070	527360	2079.8	1020.1	1313.5	184.21	0.000028027	1.04E-05	0.015735
306	747770	879.1	0.0011375	257180	258030	1198.7	1151.1	1841.5	608.25	-2.73E-08	0.00014902	0.094653	0.0086875	23.166	0.043168	495260	527540	2079.4	1021.4	1316.3	184.13	0.000027943	1.04E-05	0.015778
306.33	754780	878.22	0.0011387	257790	258650	1200.6	1151.7	1843.4	606.56	-2.46E-08	0.00014845	0.094513	0.0086436	23.385	0.042762	495440	527720	2079	1022.7	1319.1	184.06	0.000027858	1.04E-05	0.015822
306.67	761840	877.33	0.0011398	258390	259260	1202.6	1152.2	1845.3	604.86	-2.19E-08	0.00014788	0.094373	0.0085997	23.607	0.042361	495630	527900	2078.6	1024	1322	183.98	0.000027774	1.04E-05	0.015865
307	768950	876.44	0.001141	259000	259880	1204.6	1152.8	1847.2	603.17	-1.92E-08	0.00014732	0.094233	0.0085558	23.83	0.041964	495810	528080	2078.2	1025.4	1324.9	183.9	0.000027691	1.04E-05	0.015909
307.33	776100	875.55	0.0011421	259610	260490	1206.6	1153.4	1849.1	601.47	-1.64E-08	0.00014675	0.094094	0.008512	24.055	0.041572	496000	528260	2077.8	1026.7	1327.8	183.83	0.000027608	1.04E-05	0.015953
307.67	783310	874.66	0.0011433	260220	261110	1208.6	1154	1851	599.77	-1.36E-08	0.00014619	0.093954	0.0084682	24.281	0.041184	496180	528440	2077.4	1028	1330.7	183.75	0.000027526	1.04E-05	0.015997
308	790570	873.76	0.0011445	260820	261730	1210.5	1154.5	1853	598.07	-1.08E-08	0.00014563	0.093814	0.0084244	24.51	0.0408	496360	528620	2077.1	1029.4	1333.6	183.67	0.000027445	1.05E-05	0.016042
308.33	797880	872.86	0.0011457	261430	262350	1212.5	1155.1	1854.9	596.37	-8.01E-09	0.00014507	0.093674	0.0083807	24.74	0.04042	496540	528790	2076.7	1030.7	1336.5	183.58	0.000027363	1.05E-05	0.016086
308.67	805240	871.96	0.0011468	262040	262970	1214.5	1155.7	1856.9	594.67	-5.16E-09	0.00014452	0.093535	0.0083371	24.972	0.040044	496730	528970	2076.3	1032	1339.5	183.5	0.000027283	1.05E-05	0.01613
309	812650	871.06	0.001148	262650	263590	1216.5	1156.3	1858.9	592.97	-2.28E-09	0.00014397	0.093395	0.0082934	25.206	0.039673	496910	529150	2075.9	1033.4	1342.5	183.42	0.000027203	1.05E-05	0.016175
309.33	820110	870.16	0.0011492	263260	264210	1218.5	1156.9	1860.9	591.27	6.18E-10	0.00014341	0.093256	0.0082498	25.442	0.039305	497090	529320	2075.5	1034.7	1345.5	183.33	0.000027123	1.05E-05	0.01622
309.67	827620	869.25	0.0011504	263870	264830	1220.4	1157.5	1862.9	589.57	3.54E-09	0.00014287	0.093117	0.0082063	25.68	0.038941	497270	529500	2075.1	1036.1	1348.5	183.25	0.000027044	1.05E-05	0.016265
310	835190	868.35	0.0011516	264490	265450	1222.4	1158	1864.9	587.86	6.49E-09	0.00014232	0.092977	0.0081628	25.92	0.038581	497450	529670	2074.7	1037.4	1351.5	183.16	0.000026966	1.05E-05	0.01631
310.33	842810	867.44	0.0011528	265100	266070	1224.4	1158.6	1867	586.16	9.47E-09	0.00014177	0.092838	0.0081193	26.161	0.038225	497630	529850	2074.4	1038.7	1354.6	183.08	0.000026888	1.05E-05	0.016355
310.67	850470	866.53	0.001154	265710	266690	1226.4	1159.2	1869	584.45	1.25E-08	0.00014123	0.092699	0.0080759	26.404	0.037872	497810	530020	2074	1040.1	1357.7	182.99	0.00002681	1.06E-05	0.0164
311	858200	865.61	0.0011552	266320	267310	1228.3	1159.8	1871.1	582.75	1.55E-08	0.00014069	0.09256	0.0080326	26.65	0.037524	497990	530190	2073.6	1041.4	1360.7	182.9	0.000026733	1.06E-05	0.016446
311.33	865970	864.7	0.0011565	266940	267940	1230.3	1160.4	1873.1	581.04	1.86E-08	0.00014015	0.092421	0.0079892	26.897	0.037179	498170	530360	2073.2	1042.8	1363.8	182.81	0.000026656	1.06E-05	0.016492
311.67	873800	863.78	0.0011577	267550	268560	1232.3	1161	1875.2	579.33	2.16E-08	0.00013961	0.092282	0.0079459	27.146	0.036837	498340	530530	2072.8	1044.1	1367	182.72	0.00002658	1.06E-05	0.016538
312	881670	862.86	0.0011589	268170	269190	1234.3	1161.6	1877.3	577.62	2.47E-08	0.00013908	0.092143	0.0079027	27.398	0.036499	498520	530700	2072.4	1045.5	1370.1	182.62	0.000026505	1.06E-05	0.016584
312.33	889610	861.94	0.0011602	268780	269810	1236.2	1162.2	1879.5	575.91	2.79E-08	0.00013855	0.092004	0.0078595	27.651	0.036165	498700	530870	2072.1	1046.8	1373.3	182.53	0.00002643	1.06E-05	0.01663
312.67	897590	861.02	0.0011614	269400	270440	1238.2	1162.8	1881.6	574.2	3.10E-08	0.00013802	0.091865	0.0078163	27.906	0.035834	498880	531040	2071.7	1048.2	1376.5	182.44	0.000026355	1.06E-05	0.016676
313	905630	860.09	0.0011627	270010	271070	1240.2	1163.4	1883.8	572.49	3.42E-08	0.00013749	0.091726	0.0077732	28.164	0.035507	499050	531210	2071.3	1049.6	1379.7	182.34	0.000026281	1.07E-05	0.016723
313.33	913730	859.16	0.0011639	270630	271700	1242.2	1164	1885.9	570.78	3.74E-08	0.00013696	0.091588	0.0077301	28.423	0.035183	499230	531380	2070.9	1050.9	1382.9	182.25	0.000026208	1.07E-05	0.016769
313.67	921870	858.23	0.0011652	271250	272320	1244.1	1164.6	1888.1	569.06	4.07E-08	0.00013644	0.091449	0.0076871	28.684	0.034862	499400	531540	2070.5	1052.3	1386.2	182.15	0.000026134	1.07E-05	0.016816
314	930080	857.3	0.0011665	271870	272950	1246.1	1165.2	1890.3	567.35	4.40E-08	0.00013591	0.091311	0.0076441	28.948	0.034545	499580	531710	2070.2	1053.6	1389.4	182.05	0.000026062	1.07E-05	0.016863
314.33	938330	856.37	0.0011677	272490	273580	1248.1	1165.8	1892.5	565.63	4.73E-08	0.00013539	0.091172	0.0076012	29.213	0.034231	499750	531870	2069.8	1055	1392.7	181.95	0.00002599	1.07E-05	0.01691
314.67	946640	855.43	0.001169	273110	274210	1250.1	1166.4	1894.7	563.91	5.06E-08	0.00013487	0.091034	0.0075583	29.481	0.03392	499930	532040	2069.4	1056.4	1396	181.85	0.000025918	1.07E-05	0.016958
315	955010	854.49	0.0011703	273730	274840	1252	1167	1897	562.2	5.40E-08	0.00013435	0.090895	0.0075154	29.751	0.033613	500100	532200	2069	1057.7	1399.4	181.75	0.000025847	1.07E-05	0.017005
315.33	963430	853.55	0.0011716	274350	275480	1254	1167.6	1899.2	560.48	5.74E-08	0.00013384	0.090757	0.0074726	30.023	0.033308	500270	532360	2068.7	1059.1	1402.7	181.65	0.000025776	1.08E-05	0.017053
315.67	971910	852.61	0.0011729	274970	276110	1256	1168.2	1901.5	558.76	6.08E-08	0.00013332	0.090619	0.0074298	30.297	0.033007	500440	532520	2068.3	1060.5	1406.1	181.54	0.000025705	1.08E-05	0.017101
316	980440	851.66	0.0011742	275590	276740	1257.9	1168.8	1903.8	557.04	6.42E-08	0.00013281	0.09048	0.0073871	30.573	0.032709	500620	532680	2067.9	1061.9	1409.5	181.44	0.000025636	1.08E-05	0.017149
316.33	989030	850.71	0.0011755	276210	277380	1259.9	1169.4	1906.1	555.31	6.77E-08	0.0001323	0.090342	0.0073444	30.851	0.032413	500790	532840	2067.5	1063.2	1412.9	181.33	0.000025566	1.08E-05	0.017197
316.67	997680	849.76	0.0011768	276840	278010	1261.9	1170.1	1908.4	553.59	7.13E-08	0.00013179	0.090204	0.0073018	31.132	0.032121	500960	533000	2067.1	1064.6	1416.4	181.23	0.000025497	1.08E-05	0.017246
317	1006400	848.81	0.0011781	277460	278650	1263.9	1170.7	1910.8	551.87	7.48E-08	0.00013129	0.090066	0.0072592	31.415	0.031832	501130	533160	2066.8	1066	1419.9	181.12	0.000025429	1.08E-05	0.017294
317.33	1015100	847.85	0.0011795	278080	279280	1265.8	1171.3	1913.1	550.14	7.84E-08	0.00013078	0.089928	0.0072167	31.7	0.031546	501300	533320	2066.4	1067.4	1423.4	181.01	0.000025361	1.08E-05	0.017343
317.67	1024000	846.89	0.0011808	278710	279920	1267.8	1171.9	1915.5	548.42	8.20E-08	0.00013028	0.08979	0.0071742	31.987	0.031262	501470	533480	2066	1068.7	1426.9	180.9	0.000025293	1.09E-05	0.017392
318	1032800	845.93	0.0011821	279330	280560	1269.8	1172.5	1917.9	546.69	8.57E-08	0.00012978	0.089652	0.0071317	32.277	0.030982	501630	533630	2065.6	1070.1	1430.4	180.79	0.000025226	1.09E-05	0.017441
318.33	1041800	844.97	0.0011835	279960	281190	1271.8	1173.1	1920.3	544.96	8.94E-08	0.00012928	0.089514	0.0070893	32.569	0.030704	501800	533790	2065.2	1071.5	1434	180.68	0.000025159	1.09E-05	0.017491
318.67	1050800	844.01	0.0011848	280590	281830	1273.7	1173.8	1922.8	543.23	9.31E-08	0.00012878	0.089376	0.007047	32.863	0.030429	501970	533940	2064.9	1072.9	1437.6	180.57	0.000025093	1.09E-05	0.017541
319	1059800	843.04	0.0011862	281220	282470	1275.7	1174.4	1925.2	541.5	9.68E-08	0.00012828	0.089238	0.0070046	33.16	0.030157	502140	534100	2064.5	1074.3	1441.2	180.45	0.000025027	1.09E-05	0.01759
319.33	1068900	842.07	0.0011875	281840	283110	1277.7	1175	1927.7	539.77	1.01E-07	0.00012779	0.0891	0.0069624	33.459	0.029887	502300	534250	2064.1	1075.7	1444.9	180.34	0.000024962	1.09E-05	0.017641
319.67	1078100	841.1	0.0011889	282470	283750	1279.6	1175.6	1930.2	538.04	1.04E-07	0.0001273	0.088963	0.0069202	33.76	0.029621	502470	534400	2063.7	1077.1	1448.6	180.22	0.000024897	1.10E-05	0.017691
320	1087300	840.12	0.0011903	283100	284400	1281.6	1176.3	1932.7	536.3	1.08E-07	0.0001268	0.088825	0.006878	34.064	0.029356	502630	534550	2063.4	1078.5	1452.3	180.1	0.000024832	1.10E-05	0.017741
320.33	1096600	839.15	0.0011917	283730	285040	1283.6	1176.9	1935.2	534.57	1.12E-07	0.00012631	0.088687	0.0068359	34.37	0.029095	502800	534700	2063	1079.9	1456	179.98	0.000024768	1.10E-05	0.017792
320.67	1105900	838.17	0.0011931	284360	285680	1285.6	1177.5	1937.8	532.83	1.16E-07	0.00012583	0.08855	0.0067938	34.679	0.028836	502960	534850	2062.6	1081.2	1459.8	179.87	0.000024704	1.10E-05	0.017843
321	1115300	837.18	0.0011945	284990	286330	1287.5	1178.2	1940.3	531.09	1.20E-07	0.00012534	0.088412	0.0067517	34.99	0.028579	503120	535000	2062.2	1082.6	1463.6	179.74	0.000024641	1.10E-05	0.017894
321.33	1124800	836.2	0.0011959	285630	286970	1289.5	1178.8	1942.9	529.36	1.24E-07	0.00012485	0.088274	0.0067098	35.304	0.028326	503290	535150	2061.8	1084	1467.4	179.62	0.000024578	1.10E-05	0.017946
321.67	1134300	835.21	0.0011973	286260	287620	1291.5	1179.4	1945.5	527.62	1.28E-07	0.00012437	0.088137	0.0066678	35.62	0.028074	503450	535290	2061.5	1085.4	1471.2	179.5	0.000024516	1.10E-05	0.017998
322	1143900	834.22	0.0011987	286890	288260	1293.5	1180.1	1948.2	525.88	1.32E-07	0.00012389	0.087999	0.0066259	35.939	0.027825	503610	535440	2061.1	1086.9	1475.1	179.38	0.000024454	1.11E-05	0.01805
322.33	1153500	833.23	0.0012002	287530	288910	1295.4	1180.7	1950.8	524.13	1.36E-07	0.00012341	0.087862	0.0065841	36.26	0.027579	503770	535580	2060.7	1088.3	1479	179.25	0.000024392	1.11E-05	0.018102
322.67	1163200	832.23	0.0012016	288160	289560	1297.4	1181.4	1953.5	522.39	1.41E-07	0.00012293	0.087725	0.0065423	36.584	0.027335	503930	535730	2060.3	1089.7	1482.9	179.13	0.000024331	1.11E-05	0.018154
323	1173000	831.23	0.001203	288800	290210	1299.4	1182	1956.2	520.65	1.45E-07	0.00012245	0.087587	0.0065005	36.91	0.027093	504090	535870	2059.9	1091.1	1486.9	179	0.00002427	1.11E-05	0.018207
323.33	1182800	830.23	0.0012045	289430	290860	1301.4	1182.7	1958.9	518.9	1.49E-07	0.00012198	0.08745	0.0064588	37.239	0.026854	504250	536010	2059.6	1092.5	1490.9	178.87	0.00002421	1.11E-05	0.01826
